account_id,cluster,is_mule
2139,4,0
2140,3,0
2141,2,0
2142,3,0
2143,1,0
2144,2,0
2145,3,0
2146,3,0
2147,3,0
2148,3,0
2149,3,0
2150,0,0
2151,3,0
2152,1,0
2153,3,0
2154,2,0
2155,3,0
2156,3,0
2157,3,0
2158,3,0
2159,1,0
2160,2,0
2161,2,0
2162,3,0
2163,3,0
2164,3,0
2165,3,0
2166,4,0
2167,4,0
2168,1,0
2169,0,0
2170,3,0
2171,3,0
2172,3,0
2173,3,0
2174,3,0
2175,0,0
2176,3,0
2177,1,0
2178,0,0
2179,3,0
2180,2,0
2181,3,0
2182,3,0
2183,3,0
2184,3,0
2185,3,0
2186,3,0
2187,3,0
2188,3,0
2189,0,0
2190,4,0
2191,4,0
2192,3,0
2193,1,0
2194,1,0
2195,3,0
2196,0,0
2197,1,0
2198,1,0
2199,1,0
2200,3,0
2201,0,0
2202,3,0
2203,2,0
2204,3,0
2205,4,0
2206,3,0
2207,1,0
2208,3,0
2209,4,0
2210,3,0
2211,2,0
2212,3,0
2213,1,0
2214,3,0
2215,0,0
2216,3,0
2217,0,0
2218,2,0
2219,2,0
2220,3,0
2221,3,0
2222,4,0
2223,3,0
2224,1,0
2225,3,0
2226,4,0
2227,4,0
2228,2,0
2229,0,0
2230,3,0
2231,3,0
2232,1,0
2233,1,0
2234,3,0
2235,3,0
2236,3,0
2237,3,0
2238,3,0
2239,3,0
2240,3,0
2241,3,0
2242,3,0
2243,3,0
2244,3,0
2245,2,0
2246,0,0
2247,3,0
2248,3,0
2249,3,0
2250,3,0
2251,3,0
2252,2,0
2253,3,0
2254,3,0
2255,0,0
2256,3,0
2257,0,0
2258,3,0
2259,3,0
2260,3,0
2261,1,0
2262,3,0
2263,3,0
2264,3,0
2265,3,0
2266,1,0
2267,1,0
2268,0,0
2269,1,0
2270,0,0
2271,3,0
2272,3,0
2273,3,0
2274,3,0
2275,0,0
2276,1,0
2277,1,0
2278,3,0
2279,1,0
2280,0,0
2281,3,0
2282,3,0
2283,3,0
2284,3,0
2285,3,0
2286,3,0
2287,3,0
2288,3,0
2289,2,0
2290,4,0
2291,3,0
2292,2,0
2293,0,0
2294,0,0
2295,3,0
2296,3,0
2297,1,0
2298,4,0
2299,3,0
2300,0,0
2301,0,0
2302,3,0
2303,3,0
2304,4,0
2305,4,0
2306,4,0
2307,0,0
2308,1,0
2309,0,0
2310,0,0
2311,4,0
2312,3,0
2313,3,0
2314,3,0
2315,3,0
2316,3,0
2317,4,0
2318,3,0
2319,3,0
2320,0,0
2321,3,0
2322,1,0
2323,3,0
2324,3,0
2325,3,0
2326,3,0
2327,3,0
2328,3,0
2329,3,0
2330,1,0
2331,0,0
2332,0,0
2333,3,0
2334,3,0
2335,3,0
2336,0,0
2337,2,0
2338,0,0
2339,4,0
2340,3,0
2341,0,0
2342,0,0
2343,0,0
2344,3,0
2345,1,0
2346,3,0
2347,3,0
2348,0,0
2349,0,0
2350,0,0
2351,0,0
2352,4,0
2353,0,0
2354,1,0
2355,3,0
2356,3,0
2357,3,0
2358,4,0
2359,3,0
2360,3,0
2361,3,0
2362,4,0
2363,3,0
2364,4,0
2365,0,0
2366,3,0
2367,3,0
2368,4,0
2369,3,0
2370,4,0
2371,2,0
2372,2,0
2373,3,0
2374,3,0
2375,0,0
2376,3,0
2377,2,0
2378,3,0
2379,0,0
2380,0,0
2381,3,0
2382,3,0
2383,0,0
2384,3,0
2385,3,0
2386,2,0
2387,3,0
2388,0,0
2389,3,0
2390,1,0
2391,3,0
2392,4,0
2393,3,0
2394,3,0
2395,3,0
2396,3,0
2397,0,0
2398,0,0
2399,3,0
2400,3,0
2401,3,0
2402,3,0
2403,3,0
2404,3,0
2405,1,0
2406,3,0
2407,0,0
2408,4,0
2409,0,0
2410,3,0
2411,4,0
2412,2,0
2413,0,0
2414,1,0
2415,0,0
2416,0,0
2417,0,0
2418,3,0
2419,3,0
2420,3,0
2421,3,0
2422,3,0
2423,0,0
2424,3,0
2425,1,0
2426,3,0
2427,3,0
2428,3,0
2429,1,0
2430,3,0
2431,3,0
2432,3,0
2433,4,0
2434,3,0
2435,0,0
2436,1,0
2437,4,0
2438,4,0
2439,3,0
2440,3,0
2441,0,0
2442,3,0
2443,3,0
2444,3,0
2445,3,0
2446,3,0
2447,3,0
2448,4,0
2449,3,0
2450,3,0
2451,3,0
2452,2,0
2453,3,0
2454,4,0
2455,3,0
2456,4,0
2457,3,0
2458,4,0
2459,2,0
2460,1,0
2461,0,0
2462,4,0
2463,3,0
2464,3,0
2465,0,0
2466,3,0
2467,2,0
2468,3,0
2469,2,0
2470,2,0
2471,3,0
2472,1,0
2473,0,0
2474,3,0
2475,3,0
2476,3,0
2477,4,0
2478,2,0
2479,3,0
2480,0,0
2481,1,0
2482,3,0
2483,3,0
2484,2,0
2485,0,0
2486,3,0
2487,3,0
2488,3,0
2489,3,0
2490,3,0
2491,3,0
2492,4,0
2493,3,0
2494,3,0
2495,0,0
2496,0,0
2497,0,0
2498,3,0
2499,2,0
2500,3,0
2501,1,0
2502,3,0
2503,1,0
2504,1,0
2505,3,0
2506,0,0
2507,3,0
2508,2,0
2509,2,0
2510,3,0
2511,3,0
2512,1,0
2513,2,0
2514,3,0
2515,3,0
2516,3,0
2517,2,0
2518,4,0
2519,3,0
2520,1,0
2521,2,0
2522,2,0
2523,0,0
2524,2,0
2525,0,0
2526,3,0
2527,3,0
2528,0,0
2529,3,0
2530,3,0
2531,0,0
2532,0,0
2533,3,0
2534,1,0
2535,3,0
2536,0,0
2537,3,0
2538,3,0
2539,4,0
2540,3,0
2541,3,0
2542,3,0
2543,3,0
2544,1,0
2545,1,0
2546,3,0
2547,3,0
2548,3,0
2549,3,0
2550,3,0
2551,0,0
2552,3,0
2553,3,0
2554,0,0
2555,3,0
2556,3,0
2557,3,0
2558,3,0
2559,3,0
2560,3,0
2561,0,0
2562,3,0
2563,3,0
2564,3,0
2565,3,0
2566,3,0
2567,3,0
2568,4,0
2569,4,0
2570,3,0
2571,3,0
2572,0,0
2573,3,0
2574,4,0
2575,4,0
2576,4,0
2577,4,0
2578,2,0
2579,0,0
2580,0,0
2581,3,0
2582,3,0
2583,0,0
2584,3,0
2585,3,0
2586,3,0
2587,3,0
2588,3,0
2589,0,0
2590,0,0
2591,0,0
2592,3,0
2593,1,0
2594,3,0
2595,4,0
2596,1,0
2597,3,0
2598,3,0
2599,3,0
2600,3,0
2601,3,0
2602,1,0
2603,0,0
2604,0,0
2605,3,0
2606,3,0
2607,1,0
2608,3,0
2609,3,0
2610,3,0
2611,0,0
2612,1,0
2613,3,0
2614,3,0
2615,0,0
2616,0,0
2617,3,0
2618,0,0
2619,3,0
2620,2,0
2621,1,0
2622,3,0
2623,3,0
2624,4,0
2625,3,0
2626,3,0
2627,0,0
2628,3,0
2629,2,0
2630,0,0
2631,4,0
2632,4,0
2633,0,0
2634,0,0
2635,3,0
2636,3,0
2637,3,0
2638,0,0
2639,3,0
2640,3,0
2641,1,0
2642,3,0
2643,3,0
2644,2,0
2645,0,0
2646,1,0
2647,3,0
2648,3,0
2649,3,0
2650,3,0
2651,3,0
2652,3,0
2653,1,0
2654,4,0
2655,0,0
2656,3,0
2657,3,0
2658,0,0
2659,3,0
2660,3,0
2661,3,0
2662,3,0
2663,3,0
2664,3,0
2665,3,0
2666,2,0
2667,0,0
2668,4,0
2669,3,0
2670,3,0
2671,2,0
2672,3,0
2673,3,0
2674,3,0
2675,2,0
2676,4,0
2677,4,0
2678,3,0
2679,3,0
2680,3,0
2681,3,0
2682,2,0
2683,1,0
2684,1,0
2685,0,0
2686,3,0
2687,3,0
2688,0,0
2689,3,0
2690,4,0
2691,4,0
2692,0,0
2693,4,0
2694,3,0
2695,3,0
2696,0,0
2697,3,0
2698,3,0
2699,0,0
2700,3,0
2701,1,0
2702,1,0
2703,3,0
2704,4,0
2705,1,0
2706,3,0
2707,2,0
2708,3,0
2709,4,0
2710,3,0
2711,3,0
2712,3,0
2713,0,0
2714,2,0
2715,4,0
2716,0,0
2717,3,0
2718,3,0
2719,2,0
2720,4,0
2721,2,0
2722,0,0
2723,0,0
2724,4,0
2725,1,0
2726,3,0
2727,2,0
2728,0,0
2729,4,0
2730,1,0
2731,1,0
2732,3,0
2733,0,0
2734,3,0
2735,0,0
2736,0,0
2737,3,0
2738,1,0
2739,1,0
2740,4,0
2741,3,0
2742,3,0
2743,3,0
2744,3,0
2745,3,0
2746,3,0
2747,3,0
2748,3,0
2749,1,0
2750,3,0
2751,2,0
2752,2,0
2753,4,0
2754,4,0
2755,4,0
2756,3,0
2757,3,0
2758,0,0
2759,3,0
2760,0,0
2761,0,0
2762,3,0
2763,2,0
2764,3,0
2765,3,0
2766,3,0
2767,2,0
2768,3,0
2769,4,0
2770,3,0
2771,0,0
2772,0,0
2773,0,0
2774,1,0
2775,2,0
2776,3,0
2777,3,0
2778,4,0
2779,1,0
2780,3,0
2781,1,0
2782,3,0
2783,3,0
2784,4,0
2785,3,0
2786,1,0
2787,3,0
2788,3,0
2789,3,0
2790,3,0
2791,4,0
2792,3,0
2793,3,0
2794,1,0
2795,3,0
2796,0,0
2797,3,0
2798,0,0
2799,2,0
2800,2,0
2801,2,0
2802,3,0
2803,4,0
2804,1,0
2805,0,0
2806,0,0
2807,0,0
2808,3,0
2809,2,0
2810,0,0
2811,2,0
2812,1,0
2813,1,0
2814,0,0
2815,3,0
2816,3,0
2817,1,0
2818,3,0
2819,0,0
2820,3,0
2821,3,0
2822,3,0
2823,3,0
2824,3,0
2825,4,0
2826,3,0
2827,3,0
2828,3,0
2829,4,0
2830,3,0
2831,3,0
2832,0,0
2833,2,0
2834,4,0
2835,3,0
2836,1,0
2837,3,0
2838,3,0
2839,3,0
2840,3,0
2841,4,0
2842,3,0
2843,3,0
2844,4,0
2845,0,0
2846,0,0
2847,3,0
2848,3,0
2849,4,0
2850,3,0
2851,3,0
2852,3,0
2853,3,0
2854,3,0
2855,3,0
2856,3,0
2857,3,0
2858,2,0
2859,3,0
2860,3,0
2861,4,0
2862,4,0
2863,0,0
2864,3,0
2865,3,0
2866,3,0
2867,4,0
2868,0,0
2869,0,0
2870,0,0
2871,4,0
2872,3,0
2873,3,0
2874,3,0
2875,2,0
2876,3,0
2877,4,0
2878,3,0
2879,3,0
2880,3,0
2881,3,0
2882,3,0
2883,3,0
2884,3,0
2885,1,0
2886,0,0
2887,3,0
2888,3,0
2889,4,0
2890,2,0
2891,1,0
2892,3,0
2893,3,0
2894,3,0
2895,3,0
2896,4,0
2897,0,0
2898,3,0
2899,2,0
2900,3,0
2901,0,0
2902,3,0
2903,3,0
2904,3,0
2905,3,0
2906,3,0
2907,3,0
2908,3,0
2909,2,0
2910,3,0
2911,3,0
2912,0,0
2913,2,0
2914,3,0
2915,2,0
2916,2,0
2917,1,0
2918,3,0
2919,3,0
2920,3,0
2921,4,0
2922,4,0
2923,3,0
2924,3,0
2925,3,0
2926,1,0
2927,3,0
2928,1,0
2929,3,0
2930,4,0
2931,0,0
2932,4,0
2933,4,0
2934,3,0
2935,3,0
2936,1,0
2937,1,0
2938,3,0
2939,3,0
2940,4,0
2941,4,0
2942,0,0
2943,3,0
2944,2,0
2945,3,0
2946,4,0
2947,2,0
2948,2,0
2949,3,0
2950,3,0
2951,1,0
2952,4,0
2953,2,0
2954,2,0
2955,3,0
2956,3,0
2957,3,0
2958,2,0
2959,3,0
2960,4,0
2961,4,0
2962,1,0
2963,3,0
2964,2,0
2965,3,0
2966,0,0
2967,1,0
2968,1,0
2969,4,0
2970,1,0
2971,3,0
2972,0,0
2973,0,0
2974,3,0
2975,4,0
2976,4,0
2977,3,0
2978,3,0
2979,3,0
2980,1,0
2981,2,0
2982,0,0
2983,3,0
2984,3,0
2985,0,0
2986,3,0
2987,3,0
2988,0,0
2989,4,0
2990,4,0
2991,3,0
2992,4,0
2993,1,0
2994,3,0
2995,2,0
2996,4,0
2997,4,0
2998,0,0
2999,4,0
3000,2,0
3001,0,0
3002,3,0
3003,3,0
3004,3,0
3005,3,0
3006,4,0
3007,3,0
3008,4,0
3009,4,0
3010,4,0
3011,3,0
3012,4,0
3013,3,0
3014,3,0
3015,3,0
3016,0,0
3017,3,0
3018,3,0
3019,3,0
3020,2,0
3021,1,0
3022,0,0
3023,3,0
3024,3,0
3025,0,0
3026,4,0
3027,4,0
3028,3,0
3029,3,0
3030,0,0
3031,0,0
3032,3,0
3033,0,0
3034,2,0
3035,3,0
3036,4,0
3037,3,0
3038,2,0
3039,3,0
3040,3,0
3041,3,0
3042,3,0
3043,0,0
3044,0,0
3045,4,0
3046,0,0
3047,3,0
3048,0,0
3049,4,0
3050,0,0
3051,3,0
3052,3,0
3053,3,0
3054,3,0
3055,3,0
3056,1,0
3057,0,0
3058,1,0
3059,4,0
3060,1,0
3061,3,0
3062,3,0
3063,3,0
3064,3,0
3065,3,0
3066,2,0
3067,3,0
3068,3,0
3069,3,0
3070,0,0
3071,1,0
3072,0,0
3073,3,0
3074,3,0
3075,3,0
3076,2,0
3077,3,0
3078,3,0
3079,0,0
3080,3,0
3081,3,0
3082,3,0
3083,3,0
3084,0,0
3085,3,0
3086,3,0
3087,3,0
3088,4,0
3089,3,0
3090,0,0
3091,3,0
3092,1,0
3093,3,0
3094,3,0
3095,2,0
3096,3,0
3097,0,0
3098,3,0
3099,3,0
3100,3,0
3101,2,0
3102,3,0
3103,3,0
3104,1,0
3105,0,0
3106,0,0
3107,0,0
3108,3,0
3109,4,0
3110,3,0
3111,0,0
3112,3,0
3113,0,0
3114,3,0
3115,0,0
3116,0,0
3117,2,0
3118,3,0
3119,1,0
3120,4,0
3121,3,0
3122,4,0
3123,3,0
3124,3,0
3125,3,0
3126,3,0
3127,3,0
3128,3,0
3129,2,0
3130,3,0
3131,3,0
3132,4,0
3133,4,0
3134,3,0
3135,0,0
3136,0,0
3137,0,0
3138,4,0
3139,3,0
3140,1,0
3141,4,0
3142,4,0
3143,0,0
3144,0,0
3145,3,0
3146,3,0
3147,4,0
3148,0,0
3149,2,0
3150,3,0
3151,3,0
3152,3,0
3153,2,0
3154,1,0
3155,3,0
3156,0,0
3157,3,0
3158,4,0
3159,3,0
3160,3,0
3161,0,0
3162,0,0
3163,3,0
3164,4,0
3165,3,0
3166,0,0
3167,3,0
3168,3,0
3169,3,0
3170,1,0
3171,3,0
3172,3,0
3173,3,0
3174,0,0
3175,3,0
3176,4,0
3177,0,0
3178,3,0
3179,3,0
3180,2,0
3181,0,0
3182,0,0
3183,0,0
3184,0,0
3185,0,0
3186,0,0
3187,3,0
3188,3,0
3189,3,0
3190,3,0
3191,4,0
3192,3,0
3193,4,0
3194,3,0
3195,0,0
3196,3,0
3197,3,0
3198,2,0
3199,2,0
3200,4,0
3201,3,0
3202,2,0
3203,3,0
3204,3,0
3205,3,0
3206,1,0
3207,1,0
3208,3,0
3209,4,0
3210,3,0
3211,2,0
3212,4,0
3213,3,0
3214,3,0
3215,3,0
3216,3,0
3217,1,0
3218,0,0
3219,0,0
3220,3,0
3221,3,0
3222,3,0
3223,3,0
3224,3,0
3225,3,0
3226,3,0
3227,3,0
3228,0,0
3229,4,0
3230,4,0
3231,0,0
3232,2,0
3233,4,0
3234,0,0
3235,3,0
3236,4,0
3237,0,0
3238,3,0
3239,3,0
3240,3,0
3241,3,0
3242,3,0
3243,3,0
3244,3,0
3245,3,0
3246,3,0
3247,1,0
3248,3,0
3249,4,0
3250,1,0
3251,3,0
3252,4,0
3253,0,0
3254,2,0
3255,3,0
3256,4,0
3257,3,0
3258,0,0
3259,3,0
3260,3,0
3261,3,0
3262,3,0
3263,1,0
3264,0,0
3265,0,0
3266,2,0
3267,3,0
3268,3,0
3269,3,0
3270,3,0
3271,3,0
3272,2,0
3273,3,0
3274,1,0
3275,2,0
3276,0,0
3277,0,0
3278,3,0
3279,0,0
3280,0,0
3281,0,0
3282,1,0
3283,1,0
3284,2,0
3285,3,0
3286,3,0
3287,3,0
3288,4,0
3289,2,0
3290,3,0
3291,1,0
3292,3,0
3293,4,0
3294,1,0
3295,2,0
3296,2,0
3297,3,0
3298,0,0
3299,4,0
3300,4,0
3301,3,0
3302,3,0
3303,3,0
3304,3,0
3305,3,0
3306,3,0
3307,3,0
3308,1,0
3309,3,0
3310,3,0
3311,3,0
3312,3,0
3313,3,0
3314,1,0
3315,3,0
3316,0,0
3317,2,0
3318,1,0
3319,1,0
3320,3,0
3321,3,0
3322,2,0
3323,0,0
3324,3,0
3325,3,0
3326,3,0
3327,3,0
3328,3,0
3329,4,0
3330,3,0
3331,4,0
3332,3,0
3333,0,0
3334,3,0
3335,3,0
3336,1,0
3337,4,0
3338,3,0
3339,2,0
3340,4,0
3341,3,0
3342,0,0
3343,3,0
3344,3,0
3345,2,0
3346,3,0
3347,3,0
3348,4,0
3349,0,0
3350,1,0
3351,1,0
3352,3,0
3353,2,0
3354,3,0
3355,0,0
3356,2,0
3357,3,0
3358,0,0
3359,3,0
3360,3,0
3361,3,0
3362,2,0
3363,1,0
3364,0,0
3365,4,0
3366,3,0
3367,0,0
3368,0,0
3369,0,0
3370,1,0
3371,3,0
3372,0,0
3373,1,0
3374,4,0
3375,4,0
3376,4,0
3377,1,0
3378,3,0
3379,0,0
3380,0,0
3381,3,0
3382,3,0
3383,0,0
3384,3,0
3385,4,0
3386,0,0
3387,0,0
3388,0,0
3389,3,0
3390,3,0
3391,1,0
3392,3,0
3393,2,0
3394,2,0
3395,3,0
3396,0,0
3397,0,0
3398,4,0
3399,0,0
3400,4,0
3401,3,0
3402,2,0
3403,0,0
3404,0,0
3405,3,0
3406,4,0
3407,1,0
3408,2,0
3409,3,0
3410,0,0
3411,3,0
3412,4,0
3413,4,0
3414,1,0
3415,4,0
3416,3,0
3417,0,0
3418,0,0
3419,3,0
3420,3,0
3421,3,0
3422,0,0
3423,0,0
3424,0,0
3425,4,0
3426,3,0
3427,3,0
3428,0,0
3429,4,0
3430,4,0
3431,2,0
3432,3,0
3433,0,0
3434,3,0
3435,0,0
3436,0,0
3437,4,0
3438,1,0
3439,2,0
3440,3,0
3441,3,0
3442,0,0
3443,0,0
3444,3,0
3445,3,0
3446,3,0
3447,3,0
3448,3,0
3449,3,0
3450,3,0
3451,3,0
3452,3,0
3453,1,0
3454,3,0
3455,1,0
3456,0,0
3457,3,0
3458,1,0
3459,3,0
3460,0,0
3461,0,0
3462,4,0
3463,2,0
3464,3,0
3465,4,0
3466,3,0
3467,1,0
3468,3,0
3469,0,0
3470,0,0
3471,1,0
3472,3,0
3473,3,0
3474,3,0
3475,2,0
3476,3,0
3477,3,0
3478,2,0
3479,3,0
3480,3,0
3481,2,0
3482,3,0
3483,3,0
3484,0,0
3485,4,0
3486,1,0
3487,1,0
3488,3,0
3489,2,0
3490,3,0
3491,3,0
3492,1,0
3493,3,0
3494,3,0
3495,1,0
3496,2,0
3497,3,0
3498,2,0
3499,3,0
3500,0,0
3501,3,0
3502,3,0
3503,3,0
3504,1,0
3505,4,0
3506,4,0
3507,3,0
3508,4,0
3509,4,0
3510,0,0
3511,3,0
3512,2,0
3513,1,0
3514,2,0
3515,1,0
3516,4,0
3517,2,0
3518,1,0
3519,1,0
3520,3,0
3521,1,0
3522,3,0
3523,3,0
3524,3,0
3525,3,0
3526,3,0
3527,2,0
3528,2,0
3529,3,0
3530,0,0
3531,3,0
3532,1,0
3533,3,0
3534,3,0
3535,3,0
3536,1,0
3537,3,0
3538,3,0
3539,4,0
3540,2,0
3541,0,0
3542,3,0
3543,3,0
3544,0,0
3545,0,0
3546,3,0
3547,0,0
3548,3,0
3549,3,0
3550,0,0
3551,3,0
3552,3,0
3553,1,0
3554,4,0
3555,3,0
3556,1,0
3557,3,0
3558,3,0
3559,3,0
3560,0,0
3561,2,0
3562,3,0
3563,1,0
3564,0,0
3565,0,0
3566,4,0
3567,4,0
3568,0,0
3569,3,0
3570,0,0
3571,1,0
3572,2,0
3573,1,0
3574,3,0
3575,3,0
3576,1,0
3577,4,0
3578,3,0
3579,3,0
3580,0,0
3581,0,0
3582,0,0
3583,2,0
3584,3,0
3585,3,0
3586,3,0
3587,3,0
3588,3,0
3589,3,0
3590,2,0
3591,1,0
3592,3,0
3593,4,0
3594,0,0
3595,1,0
3596,3,0
3597,3,0
3598,3,0
3599,0,0
3600,3,0
3601,3,0
3602,2,0
3603,4,0
3604,3,0
3605,2,0
3606,3,0
3607,3,0
3608,3,0
3609,3,0
3610,0,0
3611,1,0
3612,1,0
3613,1,0
3614,3,0
3615,2,0
3616,3,0
3617,3,0
3618,0,0
3619,4,0
3620,1,0
3621,3,0
3622,4,0
3623,3,0
3624,1,0
3625,3,0
3626,3,0
3627,0,0
3628,3,0
3629,3,0
3630,3,0
3631,2,0
3632,3,0
3633,4,0
3634,3,0
3635,3,0
3636,3,0
3637,0,0
3638,3,0
3639,3,0
3640,0,0
3641,0,0
3642,3,0
3643,3,0
3644,3,0
3645,2,0
3646,1,0
3647,3,0
3648,0,0
3649,0,0
3650,3,0
3651,2,0
3652,4,0
3653,4,0
3654,3,0
3655,3,0
3656,2,0
3657,2,0
3658,2,0
3659,3,0
3660,3,0
3661,0,0
3662,3,0
3663,3,0
3664,2,0
3665,3,0
3666,3,0
3667,4,0
3668,2,0
3669,0,0
3670,1,0
3671,3,0
3672,1,0
3673,4,0
3674,1,0
3675,2,0
3676,3,0
3677,2,0
3678,3,0
3679,3,0
3680,4,0
3681,3,0
3682,3,0
3683,3,0
3684,3,0
3685,3,0
3686,3,0
3687,3,0
3688,0,0
3689,4,0
3690,3,0
3691,0,0
3692,3,0
3693,2,0
3694,0,0
3695,0,0
3696,3,0
3697,3,0
3698,3,0
3699,0,0
3700,0,0
3701,3,0
3702,0,0
3703,3,0
3704,4,0
3705,4,0
3706,3,0
3707,4,0
3708,4,0
3709,3,0
3710,3,0
3711,1,0
3712,3,0
3713,0,0
3714,3,0
3715,0,0
3716,4,0
3717,4,0
3718,1,0
3719,3,0
3720,2,0
3721,3,0
3722,3,0
3723,3,0
3724,0,0
3725,1,0
3726,3,0
3727,1,0
3728,3,0
3729,1,0
3730,1,0
3731,4,0
3732,3,0
3733,3,0
3734,3,0
3735,3,0
3736,4,0
3737,4,0
3738,4,0
3739,3,0
3740,1,0
3741,1,0
3742,3,0
3743,1,0
3744,4,0
3745,0,0
3746,3,0
3747,0,0
3748,3,0
3749,3,0
3750,2,0
3751,0,0
3752,3,0
3753,3,0
3754,4,0
3755,3,0
3756,3,0
3757,1,0
3758,1,0
3759,1,0
3760,3,0
3761,3,0
3762,0,0
3763,2,0
3764,2,0
3765,4,0
3766,3,0
3767,1,0
3768,3,0
3769,3,0
3770,1,0
3771,1,0
3772,1,0
3773,4,0
3774,0,0
3775,3,0
3776,3,0
3777,1,0
3778,0,0
3779,3,0
3780,3,0
3781,4,0
3782,0,0
3783,3,0
3784,3,0
3785,3,0
3786,3,0
3787,2,0
3788,3,0
3789,0,0
3790,0,0
3791,0,0
3792,4,0
3793,2,0
3794,4,0
3795,2,0
3796,0,0
3797,2,0
3798,0,0
3799,1,0
3800,3,0
3801,3,0
3802,0,0
3803,3,0
3804,0,0
3805,2,0
3806,3,0
3807,0,0
3808,1,0
3809,0,0
3810,0,0
3811,3,0
3812,3,0
3813,2,0
3814,1,0
3815,3,0
3816,1,0
3817,3,0
3818,3,0
3819,1,0
3820,4,0
3821,3,0
3822,3,0
3823,3,0
3824,1,0
3825,3,0
3826,0,0
3827,4,0
3828,0,0
3829,4,0
3830,1,0
3831,3,0
3832,3,0
3833,1,0
3834,1,0
3835,0,0
3836,0,0
3837,3,0
3838,3,0
3839,3,0
3840,4,0
3841,0,0
3842,0,0
3843,2,0
3844,3,0
3845,4,0
3846,3,0
3847,3,0
3848,3,0
3849,0,0
3850,3,0
3851,0,0
3852,0,0
3853,3,0
3854,2,0
3855,3,0
3856,3,0
3857,3,0
3858,1,0
3859,2,0
3860,0,0
3861,3,0
3862,3,0
3863,3,0
3864,3,0
3865,1,0
3866,3,0
3867,3,0
3868,2,0
3869,3,0
3870,1,0
3871,3,0
3872,1,0
3873,3,0
3874,4,0
3875,3,0
3876,3,0
3877,3,0
3878,3,0
3879,0,0
3880,3,0
3881,4,0
3882,4,0
3883,1,0
3884,4,0
3885,3,0
3886,4,0
3887,0,0
3888,3,0
3889,3,0
3890,3,0
3891,3,0
3892,0,0
3893,3,0
3894,3,0
3895,3,0
3896,3,0
3897,3,0
3898,3,0
3899,3,0
3900,3,0
3901,4,0
3902,3,0
3903,3,0
3904,3,0
3905,4,0
3906,3,0
3907,1,0
3908,0,0
3909,4,0
3910,0,0
3911,4,0
3912,3,0
3913,3,0
3914,0,0
3915,1,0
3916,1,0
3917,3,0
3918,4,0
3919,0,0
3920,3,0
3921,3,0
3922,4,0
3923,0,0
3924,3,0
3925,3,0
3926,4,0
3927,4,0
3928,3,0
3929,3,0
3930,3,0
3931,3,0
3932,3,0
3933,3,0
3934,1,0
3935,3,0
3936,3,0
3937,4,0
3938,3,0
3939,3,0
3940,1,0
3941,3,0
3942,0,0
3943,0,0
3944,0,0
3945,3,0
3946,0,0
3947,3,0
3948,3,0
3949,2,0
3950,3,0
3951,3,0
3952,0,0
3953,3,0
3954,1,0
3955,3,0
3956,3,0
3957,4,0
3958,4,0
3959,3,0
3960,0,0
3961,1,0
3962,3,0
3963,3,0
3964,0,0
3965,3,0
3966,3,0
3967,0,0
3968,0,0
3969,4,0
3970,4,0
3971,4,0
3972,3,0
3973,3,0
3974,3,0
3975,0,0
3976,0,0
3977,4,0
3978,4,0
3979,0,0
3980,3,0
3981,4,0
3982,0,0
3983,4,0
3984,4,0
3985,2,0
3986,3,0
3987,3,0
3988,3,0
3989,3,0
3990,3,0
3991,3,0
3992,3,0
3993,4,0
3994,4,0
3995,0,0
3996,4,0
3997,4,0
3998,4,0
3999,4,0
4000,4,0
4001,0,0
4002,4,0
4003,0,0
4004,0,0
4005,3,0
4006,1,0
4007,4,0
4008,0,0
4009,1,0
4010,4,0
4011,4,0
4012,3,0
4013,3,0
4014,0,0
4015,0,0
4016,3,0
4017,4,0
4018,2,0
4019,3,0
4020,1,0
4021,4,0
4022,4,0
4023,3,0
4024,3,0
4025,4,0
4026,4,0
4027,3,0
4028,3,0
4029,4,0
4030,0,0
4031,4,0
4032,3,0
4033,3,0
4034,1,0
4035,4,0
4036,3,0
4037,0,0
4038,3,0
4039,0,0
4040,3,0
4041,3,0
4042,3,0
4043,3,0
4044,3,0
4045,1,0
4046,0,0
4047,1,0
4048,4,0
4049,0,0
4050,3,0
4051,0,0
4052,3,0
4053,3,0
4054,3,0
4055,1,0
4056,0,0
4057,3,0
4058,2,0
4059,3,0
4060,3,0
4061,4,0
4062,4,0
4063,4,0
4064,4,0
4065,3,0
4066,4,0
4067,3,0
4068,4,0
4069,4,0
4070,4,0
4071,0,0
4072,3,0
4073,0,0
4074,1,0
4075,3,0
4076,4,0
4077,3,0
4078,3,0
4079,0,0
4080,3,0
4081,1,0
4082,4,0
4083,0,0
4084,1,0
4085,2,0
4086,3,0
4087,3,0
4088,4,0
4089,3,0
4090,0,0
4091,3,0
4092,3,0
4093,3,0
4094,2,0
4095,0,0
4096,1,0
4097,3,0
4098,3,0
4099,3,0
4100,4,0
4101,4,0
4102,4,0
4103,4,0
4104,4,0
4105,4,0
4106,3,0
4107,4,0
4108,4,0
4109,0,0
4110,4,0
4111,3,0
4112,1,0
4113,3,0
4114,4,0
4115,3,0
4116,4,0
4117,4,0
4118,4,0
4119,3,0
4120,2,0
4121,1,0
4122,3,0
4123,3,0
4124,4,0
4125,0,0
4126,4,0
4127,3,0
4128,3,0
4129,0,0
4130,3,0
4131,3,0
4132,4,0
4133,4,0
4134,0,0
4135,3,0
4136,3,0
